Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 02:09:30.997000,SAR,2,87.522,32.0,2.0,,,28.261,30.315,28.946,0 days 02:08:31.740000,0 days 02:09:02.055000,0 days 02:09:31.001000,320.0,315.0,311.0,323.0,False,HARD,21.0,False,Williams,0 days 02:08:03.475000,2023-09-03 14:09:04.520,1,13.0,False,,False,True
0 days 02:10:58.290000,SAR,2,87.293,33.0,2.0,,,28.247,30.149,28.897,0 days 02:09:59.248000,0 days 02:10:29.397000,0 days 02:10:58.294000,318.0,329.0,310.0,321.0,False,HARD,22.0,False,Williams,0 days 02:09:30.997000,2023-09-03 14:10:32.042,1,11.0,False,,False,True
0 days 02:12:25.509000,SAR,2,87.219,34.0,2.0,,,28.213,30.129,28.877,0 days 02:11:26.507000,0 days 02:11:56.636000,0 days 02:12:25.513000,313.0,312.0,309.0,329.0,False,HARD,23.0,False,Williams,0 days 02:10:58.290000,2023-09-03 14:11:59.335,1,11.0,False,,False,True
0 days 02:13:52.742000,SAR,2,87.233,35.0,2.0,,,28.272,30.197,28.764,0 days 02:12:53.785000,0 days 02:13:23.982000,0 days 02:13:52.746000,316.0,312.0,309.0,327.0,False,HARD,24.0,False,Williams,0 days 02:12:25.509000,2023-09-03 14:13:26.554,1,11.0,False,,False,True
0 days 02:15:19.884000,SAR,2,87.142,36.0,2.0,,,28.312,30.153,28.677,0 days 02:14:21.058000,0 days 02:14:51.211000,0 days 02:15:19.888000,316.0,312.0,309.0,321.0,False,HARD,25.0,False,Williams,0 days 02:13:52.742000,2023-09-03 14:14:53.787,1,11.0,False,,False,True
0 days 02:16:47.176000,SAR,2,87.292,37.0,2.0,,,28.557,30.104,28.631,0 days 02:15:48.445000,0 days 02:16:18.549000,0 days 02:16:47.180000,317.0,312.0,310.0,324.0,False,HARD,26.0,False,Williams,0 days 02:15:19.884000,2023-09-03 14:16:20.929,1,11.0,False,,False,True
0 days 02:18:14.279000,SAR,2,87.103,38.0,2.0,,,28.403,30.155,28.545,0 days 02:17:15.583000,0 days 02:17:45.738000,0 days 02:18:14.283000,316.0,312.0,309.0,320.0,False,HARD,27.0,False,Williams,0 days 02:16:47.176000,2023-09-03 14:17:48.221,1,11.0,False,,False,True
0 days 02:19:41.416000,SAR,2,87.137,39.0,2.0,,,28.367,30.179,28.591,0 days 02:18:42.650000,0 days 02:19:12.829000,0 days 02:19:41.420000,317.0,313.0,309.0,324.0,False,HARD,28.0,False,Williams,0 days 02:18:14.279000,2023-09-03 14:19:15.324,1,11.0,False,,False,True
0 days 02:21:09.056000,SAR,2,87.64,40.0,2.0,,,28.48,30.485,28.675,0 days 02:20:09.900000,0 days 02:20:40.385000,0 days 02:21:09.060000,321.0,310.0,308.0,333.0,False,HARD,29.0,False,Williams,0 days 02:19:41.416000,2023-09-03 14:20:42.461,1,11.0,False,,False,True
0 days 02:22:36.236000,SAR,2,87.18,41.0,2.0,,,28.346,30.289,28.545,0 days 02:21:37.406000,0 days 02:22:07.695000,0 days 02:22:36.240000,315.0,312.0,308.0,319.0,False,HARD,30.0,False,Williams,0 days 02:21:09.056000,2023-09-03 14:22:10.101,1,11.0,False,,False,True
0 days 02:24:03.412000,SAR,2,87.176,42.0,2.0,,,28.509,30.206,28.461,0 days 02:23:04.749000,0 days 02:23:34.955000,0 days 02:24:03.416000,322.0,313.0,309.0,324.0,False,HARD,31.0,False,Williams,0 days 02:22:36.236000,2023-09-03 14:23:37.281,1,10.0,False,,False,True
0 days 02:27:00.483000,SAR,2,87.686,44.0,2.0,,,28.59,30.403,28.693,0 days 02:26:01.391000,0 days 02:26:31.794000,0 days 02:27:00.487000,316.0,312.0,310.0,320.0,False,HARD,33.0,False,Williams,0 days 02:25:32.797000,2023-09-03 14:26:33.842,1,11.0,False,,False,True
0 days 02:28:27.985000,SAR,2,87.502,45.0,2.0,,,28.487,30.348,28.667,0 days 02:27:28.974000,0 days 02:27:59.322000,0 days 02:28:27.989000,318.0,314.0,310.0,326.0,False,HARD,34.0,False,Williams,0 days 02:27:00.483000,2023-09-03 14:28:01.528,1,11.0,False,,False,True
0 days 02:29:55.694000,SAR,2,87.709,46.0,2.0,,,28.456,30.541,28.712,0 days 02:28:56.445000,0 days 02:29:26.986000,0 days 02:29:55.698000,318.0,313.0,310.0,321.0,False,HARD,35.0,False,Williams,0 days 02:28:27.985000,2023-09-03 14:29:29.030,1,11.0,False,,False,True
0 days 02:31:23.316000,SAR,2,87.622,47.0,2.0,,,28.463,30.392,28.767,0 days 02:30:24.161000,0 days 02:30:54.553000,0 days 02:31:23.320000,320.0,315.0,310.0,323.0,False,HARD,36.0,False,Williams,0 days 02:29:55.694000,2023-09-03 14:30:56.739,1,11.0,False,,False,True
0 days 02:32:50.756000,SAR,2,87.44,48.0,2.0,,,28.202,30.516,28.722,0 days 02:31:51.522000,0 days 02:32:22.038000,0 days 02:32:50.760000,318.0,313.0,311.0,323.0,False,HARD,37.0,False,Williams,0 days 02:31:23.316000,2023-09-03 14:32:24.361,1,11.0,False,,False,True
0 days 02:34:18.498000,SAR,2,87.742,49.0,2.0,,,28.431,30.625,28.686,0 days 02:33:19.191000,0 days 02:33:49.816000,0 days 02:34:18.502000,319.0,314.0,310.0,320.0,False,HARD,38.0,False,Williams,0 days 02:32:50.756000,2023-09-03 14:33:51.801,1,11.0,False,,False,True
0 days 02:35:48.124000,SAR,2,89.626,50.0,2.0,,,28.572,31.644,29.41,0 days 02:34:47.074000,0 days 02:35:18.718000,0 days 02:35:48.128000,321.0,316.0,311.0,335.0,False,HARD,39.0,False,Williams,0 days 02:34:18.498000,2023-09-03 14:35:19.543,1,13.0,False,,False,True
0 days 01:25:27.264000,MAG,20,88.923,2.0,1.0,,,28.604,30.826,29.493,0 days 01:24:26.984000,0 days 01:24:57.810000,0 days 01:25:27.303000,315.0,313.0,306.0,315.0,True,HARD,6.0,False,Haas F1 Team,0 days 01:23:58.341000,2023-09-03 13:24:59.386,1,18.0,False,,False,True
0 days 01:26:55.802000,MAG,20,88.538,3.0,1.0,,,28.77,30.58,29.188,0 days 01:25:56.073000,0 days 01:26:26.653000,0 days 01:26:55.841000,309.0,315.0,305.0,312.0,True,HARD,7.0,False,Haas F1 Team,0 days 01:25:27.264000,2023-09-03 13:26:28.309,1,18.0,False,,False,True
0 days 01:28:25.054000,MAG,20,89.252,4.0,1.0,,,29.2,30.783,29.269,0 days 01:27:25.041000,0 days 01:27:55.824000,0 days 01:28:25.093000,310.0,315.0,307.0,320.0,False,HARD,8.0,False,Haas F1 Team,0 days 01:26:55.802000,2023-09-03 13:27:56.847,1,19.0,False,,False,True
0 days 01:29:53.330000,MAG,20,88.276,5.0,1.0,,,28.669,30.299,29.308,0 days 01:28:53.762000,0 days 01:29:24.061000,0 days 01:29:53.369000,307.0,313.0,305.0,316.0,True,HARD,9.0,False,Haas F1 Team,0 days 01:28:25.054000,2023-09-03 13:29:26.099,1,19.0,False,,False,True
0 days 01:31:21.279000,MAG,20,87.949,6.0,1.0,,,28.51,30.238,29.201,0 days 01:30:21.879000,0 days 01:30:52.117000,0 days 01:31:21.318000,310.0,314.0,305.0,318.0,True,HARD,10.0,False,Haas F1 Team,0 days 01:29:53.330000,2023-09-03 13:30:54.375,1,19.0,False,,False,True
0 days 01:32:48.970000,MAG,20,87.691,7.0,1.0,,,28.537,30.0,29.154,0 days 01:31:49.855000,0 days 01:32:19.855000,0 days 01:32:49.009000,309.0,313.0,305.0,316.0,True,HARD,11.0,False,Haas F1 Team,0 days 01:31:21.279000,2023-09-03 13:32:22.324,1,19.0,False,,False,True
0 days 01:34:16.905000,MAG,20,87.935,8.0,1.0,,,28.448,30.059,29.428,0 days 01:33:17.457000,0 days 01:33:47.516000,0 days 01:34:16.944000,309.0,311.0,303.0,316.0,False,HARD,12.0,False,Haas F1 Team,0 days 01:32:48.970000,2023-09-03 13:33:50.015,1,19.0,False,,False,True
0 days 01:35:45.123000,MAG,20,88.218,9.0,1.0,,,28.659,30.166,29.393,0 days 01:34:45.603000,0 days 01:35:15.769000,0 days 01:35:45.162000,308.0,311.0,303.0,312.0,False,HARD,13.0,False,Haas F1 Team,0 days 01:34:16.905000,2023-09-03 13:35:17.950,1,19.0,False,,False,True
0 days 01:37:13.634000,MAG,20,88.511,10.0,1.0,,,28.608,30.291,29.612,0 days 01:36:13.770000,0 days 01:36:44.061000,0 days 01:37:13.673000,308.0,311.0,302.0,313.0,False,HARD,14.0,False,Haas F1 Team,0 days 01:35:45.123000,2023-09-03 13:36:46.168,1,19.0,False,,False,True
0 days 01:38:42.426000,MAG,20,88.792,11.0,1.0,,,28.764,30.474,29.554,0 days 01:37:42.437000,0 days 01:38:12.911000,0 days 01:38:42.465000,307.0,309.0,302.0,312.0,False,HARD,15.0,False,Haas F1 Team,0 days 01:37:13.634000,2023-09-03 13:38:14.679,1,18.0,False,,False,True
0 days 01:43:32.203000,MAG,20,88.08,14.0,2.0,,,28.551,30.069,29.46,0 days 01:42:32.713000,0 days 01:43:02.782000,0 days 01:43:32.242000,306.0,304.0,301.0,307.0,False,MEDIUM,2.0,True,Haas F1 Team,0 days 01:42:04.123000,2023-09-03 13:43:05.168,1,19.0,False,,False,True
0 days 01:45:00.051000,MAG,20,87.848,15.0,2.0,,,28.526,30.121,29.201,0 days 01:44:00.768000,0 days 01:44:30.889000,0 days 01:45:00.090000,308.0,307.0,303.0,308.0,False,MEDIUM,3.0,True,Haas F1 Team,0 days 01:43:32.203000,2023-09-03 13:44:33.248,1,19.0,False,,False,True
0 days 01:46:27.700000,MAG,20,87.649,16.0,2.0,,,28.491,29.955,29.203,0 days 01:45:28.581000,0 days 01:45:58.536000,0 days 01:46:27.739000,307.0,306.0,304.0,309.0,True,MEDIUM,4.0,True,Haas F1 Team,0 days 01:45:00.051000,2023-09-03 13:46:01.096,1,19.0,False,,False,True
0 days 01:47:55.289000,MAG,20,87.589,17.0,2.0,,,28.591,29.881,29.117,0 days 01:46:56.330000,0 days 01:47:26.211000,0 days 01:47:55.328000,308.0,305.0,303.0,309.0,True,MEDIUM,5.0,True,Haas F1 Team,0 days 01:46:27.700000,2023-09-03 13:47:28.745,1,19.0,False,,False,True
0 days 01:49:23.187000,MAG,20,87.898,18.0,2.0,,,28.639,30.033,29.226,0 days 01:48:23.967000,0 days 01:48:54,0 days 01:49:23.226000,306.0,304.0,303.0,307.0,False,MEDIUM,6.0,True,Haas F1 Team,0 days 01:47:55.289000,2023-09-03 13:48:56.334,1,19.0,False,,False,True
0 days 01:50:50.346000,MAG,20,87.159,19.0,2.0,,,28.481,29.765,28.913,0 days 01:49:51.707000,0 days 01:50:21.472000,0 days 01:50:50.385000,306.0,307.0,304.0,309.0,True,MEDIUM,7.0,True,Haas F1 Team,0 days 01:49:23.187000,2023-09-03 13:50:24.232,1,19.0,False,,False,True
0 days 01:52:17.357000,MAG,20,87.011,20.0,2.0,,,28.444,29.712,28.855,0 days 01:51:18.829000,0 days 01:51:48.541000,0 days 01:52:17.396000,308.0,309.0,305.0,311.0,True,MEDIUM,8.0,True,Haas F1 Team,0 days 01:50:50.346000,2023-09-03 13:51:51.391,1,19.0,False,,False,True
0 days 01:53:44.485000,MAG,20,87.128,21.0,2.0,,,28.511,29.794,28.823,0 days 01:52:45.907000,0 days 01:53:15.701000,0 days 01:53:44.524000,309.0,310.0,306.0,308.0,False,MEDIUM,9.0,True,Haas F1 Team,0 days 01:52:17.357000,2023-09-03 13:53:18.402,1,19.0,False,,False,True
0 days 01:55:11.729000,MAG,20,87.244,22.0,2.0,,,28.549,29.853,28.842,0 days 01:54:13.073000,0 days 01:54:42.926000,0 days 01:55:11.768000,309.0,308.0,306.0,308.0,False,MEDIUM,10.0,True,Haas F1 Team,0 days 01:53:44.485000,2023-09-03 13:54:45.530,1,19.0,False,,False,True
0 days 01:56:39.221000,MAG,20,87.492,23.0,2.0,,,28.449,29.994,29.049,0 days 01:55:40.217000,0 days 01:56:10.211000,0 days 01:56:39.260000,308.0,309.0,305.0,313.0,False,MEDIUM,11.0,True,Haas F1 Team,0 days 01:55:11.729000,2023-09-03 13:56:12.774,1,19.0,False,,False,True
0 days 01:58:06.757000,MAG,20,87.536,24.0,2.0,,,28.445,30.082,29.009,0 days 01:57:07.705000,0 days 01:57:37.787000,0 days 01:58:06.796000,308.0,310.0,307.0,314.0,False,MEDIUM,12.0,True,Haas F1 Team,0 days 01:56:39.221000,2023-09-03 13:57:40.266,1,19.0,False,,False,True
0 days 01:59:34.259000,MAG,20,87.502,25.0,2.0,,,28.508,29.965,29.029,0 days 01:58:35.304000,0 days 01:59:05.269000,0 days 01:59:34.298000,307.0,309.0,305.0,313.0,False,MEDIUM,13.0,True,Haas F1 Team,0 days 01:58:06.757000,2023-09-03 13:59:07.802,1,18.0,False,,False,True
0 days 02:01:01.677000,MAG,20,87.418,26.0,2.0,,,28.528,29.9,28.99,0 days 02:00:02.826000,0 days 02:00:32.726000,0 days 02:01:01.716000,307.0,310.0,305.0,312.0,False,MEDIUM,14.0,True,Haas F1 Team,0 days 01:59:34.259000,2023-09-03 14:00:35.304,1,18.0,False,,False,True
0 days 02:02:28.897000,MAG,20,87.22,27.0,2.0,,,28.433,29.916,28.871,0 days 02:01:30.149000,0 days 02:02:00.065000,0 days 02:02:28.936000,309.0,311.0,305.0,313.0,False,MEDIUM,15.0,True,Haas F1 Team,0 days 02:01:01.677000,2023-09-03 14:02:02.722,1,18.0,False,,False,True
0 days 02:03:56.051000,MAG,20,87.154,28.0,2.0,,,28.416,29.896,28.842,0 days 02:02:57.352000,0 days 02:03:27.248000,0 days 02:03:56.090000,310.0,310.0,305.0,313.0,False,MEDIUM,16.0,True,Haas F1 Team,0 days 02:02:28.897000,2023-09-03 14:03:29.942,1,18.0,False,,False,True
0 days 02:05:23.395000,MAG,20,87.344,29.0,2.0,,,28.451,30.035,28.858,0 days 02:04:24.541000,0 days 02:04:54.576000,0 days 02:05:23.434000,310.0,309.0,303.0,312.0,False,MEDIUM,17.0,True,Haas F1 Team,0 days 02:03:56.051000,2023-09-03 14:04:57.096,1,18.0,False,,False,True
0 days 02:06:50.779000,MAG,20,87.384,30.0,2.0,,,28.644,29.98,28.76,0 days 02:05:52.078000,0 days 02:06:22.058000,0 days 02:06:50.818000,309.0,309.0,305.0,311.0,False,MEDIUM,18.0,True,Haas F1 Team,0 days 02:05:23.395000,2023-09-03 14:06:24.440,1,18.0,False,,False,True
0 days 02:08:18.265000,MAG,20,87.486,31.0,2.0,,,28.622,30.072,28.792,0 days 02:07:19.440000,0 days 02:07:49.512000,0 days 02:08:18.304000,309.0,309.0,305.0,313.0,False,MEDIUM,19.0,True,Haas F1 Team,0 days 02:06:50.779000,2023-09-03 14:07:51.824,1,18.0,False,,False,True
0 days 02:09:45.821000,MAG,20,87.556,32.0,2.0,,,28.572,30.012,28.972,0 days 02:08:46.876000,0 days 02:09:16.888000,0 days 02:09:45.860000,309.0,307.0,305.0,312.0,False,MEDIUM,20.0,True,Haas F1 Team,0 days 02:08:18.265000,2023-09-03 14:09:19.310,1,17.0,False,,False,True
0 days 02:14:32.612000,MAG,20,86.3,35.0,3.0,,,28.268,29.624,28.408,0 days 02:13:34.619000,0 days 02:14:04.243000,0 days 02:14:32.651000,308.0,308.0,305.0,312.0,True,MEDIUM,2.0,True,Haas F1 Team,0 days 02:13:06.312000,2023-09-03 14:14:07.357,1,19.0,False,,False,True
0 days 02:15:58.997000,MAG,20,86.385,36.0,3.0,,,28.249,29.562,28.574,0 days 02:15:00.900000,0 days 02:15:30.462000,0 days 02:15:59.036000,309.0,306.0,306.0,311.0,False,MEDIUM,3.0,True,Haas F1 Team,0 days 02:14:32.612000,2023-09-03 14:15:33.657,1,19.0,False,,False,True
0 days 02:17:25.451000,MAG,20,86.454,37.0,3.0,,,28.246,29.622,28.586,0 days 02:16:27.282000,0 days 02:16:56.904000,0 days 02:17:25.490000,308.0,307.0,306.0,311.0,False,MEDIUM,4.0,True,Haas F1 Team,0 days 02:15:58.997000,2023-09-03 14:17:00.042,1,19.0,False,,False,True
0 days 02:18:51.845000,MAG,20,86.394,38.0,3.0,,,28.31,29.553,28.531,0 days 02:17:53.800000,0 days 02:18:23.353000,0 days 02:18:51.884000,309.0,308.0,307.0,312.0,False,MEDIUM,5.0,True,Haas F1 Team,0 days 02:17:25.451000,2023-09-03 14:18:26.496,1,19.0,False,,False,True
0 days 02:20:22.188000,MAG,20,90.343,39.0,3.0,,,29.52,32.259,28.564,0 days 02:19:21.404000,0 days 02:19:53.663000,0 days 02:20:22.227000,174.0,327.0,307.0,311.0,False,MEDIUM,6.0,True,Haas F1 Team,0 days 02:18:51.845000,2023-09-03 14:19:52.890,1,19.0,False,,False,True
0 days 02:21:48.884000,MAG,20,86.696,40.0,3.0,,,28.356,29.608,28.732,0 days 02:20:50.583000,0 days 02:21:20.191000,0 days 02:21:48.923000,309.0,315.0,309.0,316.0,False,MEDIUM,7.0,True,Haas F1 Team,0 days 02:20:22.188000,2023-09-03 14:21:23.233,1,18.0,False,,False,True
0 days 02:23:15.212000,MAG,20,86.328,41.0,3.0,,,28.205,29.63,28.493,0 days 02:22:17.128000,0 days 02:22:46.758000,0 days 02:23:15.251000,313.0,319.0,308.0,321.0,False,MEDIUM,8.0,True,Haas F1 Team,0 days 02:21:48.884000,2023-09-03 14:22:49.929,1,18.0,False,,False,True
0 days 02:24:41.490000,MAG,20,86.278,42.0,3.0,,,28.185,29.475,28.618,0 days 02:23:43.436000,0 days 02:24:12.911000,0 days 02:24:41.529000,315.0,332.0,308.0,322.0,True,MEDIUM,9.0,True,Haas F1 Team,0 days 02:23:15.212000,2023-09-03 14:24:16.257,1,18.0,False,,False,True
0 days 02:26:08.001000,MAG,20,86.511,43.0,3.0,,,28.315,29.607,28.589,0 days 02:25:09.844000,0 days 02:25:39.451000,0 days 02:26:08.040000,312.0,330.0,309.0,321.0,False,MEDIUM,10.0,True,Haas F1 Team,0 days 02:24:41.490000,2023-09-03 14:25:42.535,1,18.0,False,,False,True
0 days 02:27:34.515000,MAG,20,86.514,44.0,3.0,,,28.262,29.531,28.721,0 days 02:26:36.302000,0 days 02:27:05.833000,0 days 02:27:34.554000,315.0,330.0,308.0,323.0,False,MEDIUM,11.0,True,Haas F1 Team,0 days 02:26:08.001000,2023-09-03 14:27:09.046,1,18.0,False,,False,True
0 days 02:29:01.302000,MAG,20,86.787,45.0,3.0,,,28.339,29.92,28.528,0 days 02:28:02.893000,0 days 02:28:32.813000,0 days 02:29:01.341000,314.0,319.0,311.0,319.0,False,MEDIUM,12.0,True,Haas F1 Team,0 days 02:27:34.515000,2023-09-03 14:28:35.560,1,18.0,False,,False,True
0 days 02:30:28.285000,MAG,20,86.983,46.0,3.0,,,28.337,29.813,28.833,0 days 02:29:29.678000,0 days 02:29:59.491000,0 days 02:30:28.324000,316.0,327.0,309.0,318.0,False,MEDIUM,13.0,True,Haas F1 Team,0 days 02:29:01.302000,2023-09-03 14:30:02.347,1,18.0,False,,False,True
0 days 02:31:54.945000,MAG,20,86.66,47.0,3.0,,,28.36,29.534,28.766,0 days 02:30:56.684000,0 days 02:31:26.218000,0 days 02:31:54.984000,316.0,333.0,310.0,321.0,False,MEDIUM,14.0,True,Haas F1 Team,0 days 02:30:28.285000,2023-09-03 14:31:29.330,1,18.0,False,,False,True
0 days 02:33:21.684000,MAG,20,86.739,48.0,3.0,,,28.156,29.66,28.923,0 days 02:32:23.140000,0 days 02:32:52.800000,0 days 02:33:21.723000,315.0,334.0,310.0,330.0,False,MEDIUM,15.0,True,Haas F1 Team,0 days 02:31:54.945000,2023-09-03 14:32:55.990,1,18.0,False,,False,True
0 days 02:34:48.738000,MAG,20,87.054,49.0,3.0,,,28.211,29.897,28.946,0 days 02:33:49.934000,0 days 02:34:19.831000,0 days 02:34:48.777000,314.0,329.0,309.0,327.0,False,MEDIUM,16.0,True,Haas F1 Team,0 days 02:33:21.684000,2023-09-03 14:34:22.729,1,18.0,False,,False,True
0 days 02:36:15.642000,MAG,20,86.904,50.0,3.0,,,28.345,29.456,29.103,0 days 02:35:17.122000,0 days 02:35:46.578000,0 days 02:36:15.681000,312.0,330.0,309.0,320.0,False,MEDIUM,17.0,True,Haas F1 Team,0 days 02:34:48.738000,2023-09-03 14:35:49.783,1,18.0,False,,False,True
0 days 01:25:19.727000,ALB,23,87.067,2.0,1.0,,,28.248,30.336,28.483,0 days 01:24:20.921000,0 days 01:24:51.257000,0 days 01:25:19.740000,321.0,311.0,309.0,325.0,True,MEDIUM,5.0,False,Williams,0 days 01:23:52.660000,2023-09-03 13:24:53.705,1,6.0,False,,False,True
0 days 01:26:46.305000,ALB,23,86.578,3.0,1.0,,,28.241,29.807,28.53,0 days 01:25:47.981000,0 days 01:26:17.788000,0 days 01:26:46.318000,309.0,314.0,308.0,320.0,True,MEDIUM,6.0,False,Williams,0 days 01:25:19.727000,2023-09-03 13:26:20.772,1,6.0,False,,False,True
0 days 01:28:12.989000,ALB,23,86.684,4.0,1.0,,,28.184,29.904,28.596,0 days 01:27:14.502000,0 days 01:27:44.406000,0 days 01:28:13.002000,312.0,315.0,309.0,317.0,False,MEDIUM,7.0,False,Williams,0 days 01:26:46.305000,2023-09-03 13:27:47.350,1,6.0,False,,False,True
0 days 01:29:39.857000,ALB,23,86.868,5.0,1.0,,,28.009,29.945,28.914,0 days 01:28:41.011000,0 days 01:29:10.956000,0 days 01:29:39.870000,313.0,315.0,308.0,329.0,False,MEDIUM,8.0,False,Williams,0 days 01:28:12.989000,2023-09-03 13:29:14.034,1,6.0,False,,False,True
0 days 01:31:06.518000,ALB,23,86.661,6.0,1.0,,,28.084,29.831,28.746,0 days 01:30:07.954000,0 days 01:30:37.785000,0 days 01:31:06.531000,315.0,316.0,308.0,326.0,False,MEDIUM,9.0,False,Williams,0 days 01:29:39.857000,2023-09-03 13:30:40.902,1,6.0,False,,False,True
0 days 01:32:33.291000,ALB,23,86.773,7.0,1.0,,,28.14,29.88,28.753,0 days 01:31:34.671000,0 days 01:32:04.551000,0 days 01:32:33.304000,313.0,315.0,309.0,319.0,False,MEDIUM,10.0,False,Williams,0 days 01:31:06.518000,2023-09-03 13:32:07.563,1,6.0,False,,False,True
0 days 01:33:59.967000,ALB,23,86.676,8.0,1.0,,,28.164,29.789,28.723,0 days 01:33:01.468000,0 days 01:33:31.257000,0 days 01:33:59.980000,315.0,315.0,308.0,324.0,False,MEDIUM,11.0,False,Williams,0 days 01:32:33.291000,2023-09-03 13:33:34.336,1,6.0,False,,False,True
0 days 01:35:26.805000,ALB,23,86.838,9.0,1.0,,,28.13,29.905,28.803,0 days 01:34:28.110000,0 days 01:34:58.015000,0 days 01:35:26.818000,313.0,313.0,308.0,322.0,False,MEDIUM,12.0,False,Williams,0 days 01:33:59.967000,2023-09-03 13:35:01.012,1,6.0,False,,False,True
0 days 01:36:54.110000,ALB,23,87.305,10.0,1.0,,,28.217,30.202,28.886,0 days 01:35:55.035000,0 days 01:36:25.237000,0 days 01:36:54.123000,312.0,311.0,308.0,320.0,False,MEDIUM,13.0,False,Williams,0 days 01:35:26.805000,2023-09-03 13:36:27.850,1,6.0,False,,False,True
0 days 01:38:21.499000,ALB,23,87.389,11.0,1.0,,,28.21,30.253,28.926,0 days 01:37:22.333000,0 days 01:37:52.586000,0 days 01:38:21.512000,313.0,312.0,307.0,320.0,False,MEDIUM,14.0,False,Williams,0 days 01:36:54.110000,2023-09-03 13:37:55.155,1,6.0,False,,False,True
0 days 01:39:49.032000,ALB,23,87.533,12.0,1.0,,,28.244,30.301,28.988,0 days 01:38:49.756000,0 days 01:39:20.057000,0 days 01:39:49.045000,314.0,313.0,308.0,324.0,False,MEDIUM,15.0,False,Williams,0 days 01:38:21.499000,2023-09-03 13:39:22.544,1,6.0,False,,False,True
0 days 01:41:16.708000,ALB,23,87.676,13.0,1.0,,,28.382,30.287,29.007,0 days 01:40:17.427000,0 days 01:40:47.714000,0 days 01:41:16.721000,314.0,314.0,308.0,320.0,False,MEDIUM,16.0,False,Williams,0 days 01:39:49.032000,2023-09-03 13:40:50.077,1,6.0,False,,False,True
0 days 01:42:44.431000,ALB,23,87.723,14.0,1.0,,,28.419,30.381,28.923,0 days 01:41:45.140000,0 days 01:42:15.521000,0 days 01:42:44.444000,313.0,311.0,308.0,321.0,False,MEDIUM,17.0,False,Williams,0 days 01:41:16.708000,2023-09-03 13:42:17.753,1,6.0,False,,False,True
0 days 01:47:31.424000,ALB,23,87.087,17.0,2.0,,,28.112,29.907,29.068,0 days 01:46:32.462000,0 days 01:47:02.369000,0 days 01:47:31.437000,314.0,310.0,307.0,317.0,False,HARD,5.0,False,Williams,0 days 01:46:04.337000,2023-09-03 13:47:05.382,1,13.0,False,,False,True
0 days 01:48:58.317000,ALB,23,86.893,18.0,2.0,,,28.215,29.832,28.846,0 days 01:47:59.652000,0 days 01:48:29.484000,0 days 01:48:58.330000,314.0,310.0,308.0,314.0,False,HARD,6.0,False,Williams,0 days 01:47:31.424000,2023-09-03 13:48:32.469,1,13.0,False,,False,True
0 days 01:50:25.625000,ALB,23,87.308,19.0,2.0,,,28.421,30.061,28.826,0 days 01:49:26.751000,0 days 01:49:56.812000,0 days 01:50:25.638000,312.0,311.0,308.0,314.0,False,HARD,7.0,False,Williams,0 days 01:48:58.317000,2023-09-03 13:49:59.362,1,13.0,False,,False,True
0 days 01:51:52.478000,ALB,23,86.853,20.0,2.0,,,28.207,29.964,28.682,0 days 01:50:53.845000,0 days 01:51:23.809000,0 days 01:51:52.491000,315.0,316.0,309.0,322.0,False,HARD,8.0,False,Williams,0 days 01:50:25.625000,2023-09-03 13:51:26.670,1,12.0,False,,False,True
0 days 01:53:19.079000,ALB,23,86.601,21.0,2.0,,,28.063,29.888,28.65,0 days 01:52:20.554000,0 days 01:52:50.442000,0 days 01:53:19.092000,317.0,318.0,310.0,320.0,False,HARD,9.0,False,Williams,0 days 01:51:52.478000,2023-09-03 13:52:53.523,1,12.0,False,,False,True
0 days 01:54:45.912000,ALB,23,86.833,22.0,2.0,,,28.065,30.017,28.751,0 days 01:53:47.157000,0 days 01:54:17.174000,0 days 01:54:45.925000,315.0,315.0,312.0,326.0,False,HARD,10.0,False,Williams,0 days 01:53:19.079000,2023-09-03 13:54:20.124,1,11.0,False,,False,True
0 days 01:56:12.825000,ALB,23,86.913,23.0,2.0,,,28.072,30.021,28.82,0 days 01:55:13.997000,0 days 01:55:44.018000,0 days 01:56:12.838000,316.0,313.0,309.0,334.0,False,HARD,11.0,False,Williams,0 days 01:54:45.912000,2023-09-03 13:55:46.957,1,9.0,False,,False,True
0 days 01:57:39.573000,ALB,23,86.748,24.0,2.0,,,28.141,29.93,28.677,0 days 01:56:40.979000,0 days 01:57:10.909000,0 days 01:57:39.586000,314.0,315.0,309.0,322.0,False,HARD,12.0,False,Williams,0 days 01:56:12.825000,2023-09-03 13:57:13.870,1,8.0,False,,False,True
